term,gene
Enterocyte colon signature (Wang 2020),ARF3
Enterocyte colon signature (Wang 2020),COA3
Enterocyte colon signature (Wang 2020),TM9SF3
Enterocyte colon signature (Wang 2020),ID1
Enterocyte colon signature (Wang 2020),ACAT1
Enterocyte colon signature (Wang 2020),LDHB
Enterocyte colon signature (Wang 2020),CAPG
Enterocyte colon signature (Wang 2020),EHF
Enterocyte colon signature (Wang 2020),HMGCR
Enterocyte colon signature (Wang 2020),HOXB9
Enterocyte colon signature (Wang 2020),ERN2
Enterocyte colon signature (Wang 2020),BACE2
Enterocyte colon signature (Wang 2020),IQGAP1
Enterocyte colon signature (Wang 2020),HDAC1
Enterocyte colon signature (Wang 2020),IL18
Enterocyte colon signature (Wang 2020),RBM47
Enterocyte colon signature (Wang 2020),HNRNPA3
Enterocyte colon signature (Wang 2020),SDCBP
Enterocyte colon signature (Wang 2020),HIGD1A
Enterocyte colon signature (Wang 2020),GRN
Enterocyte colon signature (Wang 2020),ABHD17C
Enterocyte colon signature (Wang 2020),LGALS4
Enterocyte colon signature (Wang 2020),HSPA1B
Enterocyte colon signature (Wang 2020),SOD2
Enterocyte colon signature (Wang 2020),ESRP1
Enterocyte colon signature (Wang 2020),KLF5
Enterocyte colon signature (Wang 2020),RPS11
Enterocyte colon signature (Wang 2020),ACTN4
Enterocyte colon signature (Wang 2020),SUCLG2
Enterocyte colon signature (Wang 2020),GCNT3
Enterocyte colon signature (Wang 2020),PFN1
Enterocyte colon signature (Wang 2020),DYNLL1
Enterocyte colon signature (Wang 2020),CANT1
Enterocyte colon signature (Wang 2020),HSP90B1
Enterocyte colon signature (Wang 2020),SERINC5
Enterocyte colon signature (Wang 2020),PLAC8
Enterocyte colon signature (Wang 2020),RNF186
Enterocyte colon signature (Wang 2020),UQCRFS1
Enterocyte colon signature (Wang 2020),CFTR
Enterocyte colon signature (Wang 2020),YWHAZ
Enterocyte colon signature (Wang 2020),TRABD2A
Enterocyte colon signature (Wang 2020),PLP2
Enterocyte colon signature (Wang 2020),PPIA
Enterocyte colon signature (Wang 2020),CLTC
Enterocyte colon signature (Wang 2020),AHCYL2
Enterocyte colon signature (Wang 2020),TSPAN6
Enterocyte colon signature (Wang 2020),SH3BGRL2
Enterocyte colon signature (Wang 2020),SLC4A4
Enterocyte colon signature (Wang 2020),LYPD8
Enterocyte colon signature (Wang 2020),AK1
Enterocyte colon signature (Wang 2020),ZBTB7A
Enterocyte colon signature (Wang 2020),DUT
Enterocyte colon signature (Wang 2020),HMGN3
Enterocyte colon signature (Wang 2020),PDIA4
Enterocyte colon signature (Wang 2020),HSP90AA1
Enterocyte colon signature (Wang 2020),GSKIP
Enterocyte colon signature (Wang 2020),TMEM123
Enterocyte colon signature (Wang 2020),B4GALNT2
Enterocyte colon signature (Wang 2020),ACTR3
Enterocyte colon signature (Wang 2020),EBPL
Enterocyte colon signature (Wang 2020),NME1
Enterocyte colon signature (Wang 2020),CAP1
Enterocyte colon signature (Wang 2020),GGH
Enterocyte colon signature (Wang 2020),DHCR24
Enterocyte colon signature (Wang 2020),CMTM6
Enterocyte colon signature (Wang 2020),PLCE1
Enterocyte colon signature (Wang 2020),RPS8
Enterocyte colon signature (Wang 2020),HSD11B2
Enterocyte colon signature (Wang 2020),RAB25
Enterocyte colon signature (Wang 2020),NDUFV1
Enterocyte colon signature (Wang 2020),EI24
Enterocyte colon signature (Wang 2020),TMED9
Enterocyte colon signature (Wang 2020),TTLL12
Enterocyte colon signature (Wang 2020),C9orf152
Enterocyte colon signature (Wang 2020),PCSK7
Enterocyte colon signature (Wang 2020),YWHAB
Enterocyte colon signature (Wang 2020),QSOX1
Enterocyte colon signature (Wang 2020),HNRNPAB
Enterocyte colon signature (Wang 2020),ATP5F1
Enterocyte colon signature (Wang 2020),PKIG
Enterocyte colon signature (Wang 2020),MAP2K6
Enterocyte colon signature (Wang 2020),PI3
Enterocyte colon signature (Wang 2020),CAPN8
Enterocyte colon signature (Wang 2020),NUCKS1
Enterocyte colon signature (Wang 2020),LMNA
Enterocyte colon signature (Wang 2020),NGFRAP1
Enterocyte colon signature (Wang 2020),RAB32
Enterocyte colon signature (Wang 2020),KMT2E
Enterocyte colon signature (Wang 2020),DUSP6
Enterocyte colon signature (Wang 2020),PNKD
Enterocyte colon signature (Wang 2020),GPT
Enterocyte colon signature (Wang 2020),GNE
Enterocyte colon signature (Wang 2020),RPS3
Enterocyte colon signature (Wang 2020),RPL23
Enterocyte colon signature (Wang 2020),LDHD
Enterocyte colon signature (Wang 2020),NOX1
Enterocyte colon signature (Wang 2020),TST
Enterocyte colon signature (Wang 2020),UQCRH
Enterocyte colon signature (Wang 2020),CDX1
Enterocyte colon signature (Wang 2020),CDX2
Enterocyte colon signature (Wang 2020),GPA33
Enterocyte colon signature (Wang 2020),AXDND1
Enterocyte colon signature (Wang 2020),TMED3
Enterocyte colon signature (Wang 2020),RPL35
Enterocyte colon signature (Wang 2020),CDC42EP5
Enterocyte colon signature (Wang 2020),EIF5A
Enterocyte colon signature (Wang 2020),MECOM
Enterocyte colon signature (Wang 2020),USP53
Enterocyte colon signature (Wang 2020),HEBP2
Enterocyte colon signature (Wang 2020),SOX4
Enterocyte colon signature (Wang 2020),B4GALT1
Enterocyte colon signature (Wang 2020),RAC1
Enterocyte colon signature (Wang 2020),UPP1
Enterocyte colon signature (Wang 2020),NCOA7
Enterocyte colon signature (Wang 2020),CDH17
Enterocyte colon signature (Wang 2020),SPTBN1
Enterocyte colon signature (Wang 2020),RPL10A
Enterocyte colon signature (Wang 2020),RPS21
Enterocyte colon signature (Wang 2020),H2AFZ
Enterocyte colon signature (Wang 2020),RPS12
Enterocyte colon signature (Wang 2020),RAB11A
Enterocyte colon signature (Wang 2020),PDZK1IP1
Enterocyte colon signature (Wang 2020),SLC12A2
Enterocyte colon signature (Wang 2020),HMGN2
Enterocyte colon signature (Wang 2020),SET
Enterocyte colon signature (Wang 2020),SNRPF
Enterocyte colon signature (Wang 2020),ODC1
Enterocyte colon signature (Wang 2020),CAPN2
Enterocyte colon signature (Wang 2020),TSC22D1
Enterocyte colon signature (Wang 2020),S100A10
Enterocyte colon signature (Wang 2020),HRCT1
Enterocyte colon signature (Wang 2020),MIR4435-2HG
Enterocyte colon signature (Wang 2020),RPLP0
Enterocyte colon signature (Wang 2020),RPL27
Enterocyte colon signature (Wang 2020),LEFTY1
Enterocyte colon signature (Wang 2020),TMPRSS2
Enterocyte colon signature (Wang 2020),RPS29
Enterocyte colon signature (Wang 2020),FLNB
Enterocyte colon signature (Wang 2020),DSC2
Enterocyte colon signature (Wang 2020),DUOX2
Enterocyte colon signature (Wang 2020),DDX60
Enterocyte colon signature (Wang 2020),FBL
Enterocyte colon signature (Wang 2020),TMBIM4
Enterocyte colon signature (Wang 2020),C20orf24
Enterocyte colon signature (Wang 2020),RHOB
Enterocyte colon signature (Wang 2020),RPL32
Enterocyte colon signature (Wang 2020),RPL13A
Enterocyte colon signature (Wang 2020),ANXA2
Enterocyte colon signature (Wang 2020),AQP8
Enterocyte colon signature (Wang 2020),CXCL3
Enterocyte colon signature (Wang 2020),SFN
Enterocyte colon signature (Wang 2020),RPS16
Enterocyte colon signature (Wang 2020),CLCA4
Enterocyte colon signature (Wang 2020),H3F3B
Enterocyte colon signature (Wang 2020),RPL6
Enterocyte colon signature (Wang 2020),SLC20A1
Enterocyte colon signature (Wang 2020),OAS1
Enterocyte colon signature (Wang 2020),C8orf4
Enterocyte colon signature (Wang 2020),SNHG25
Enterocyte colon signature (Wang 2020),TUBA1B
Enterocyte colon signature (Wang 2020),EGR1
Enterocyte colon signature (Wang 2020),RFK
Enterocyte colon signature (Wang 2020),RPS9
Enterocyte colon signature (Wang 2020),RPL22
Enterocyte colon signature (Wang 2020),MX1
Enterocyte colon signature (Wang 2020),OLFM4
Enterocyte colon signature (Wang 2020),RPL15
Enterocyte colon signature (Wang 2020),RPS7
Enterocyte colon signature (Wang 2020),RPL36
Enterocyte colon signature (Wang 2020),SLC26A3
Enterocyte colon signature (Wang 2020),RPL13
Enterocyte colon signature (Wang 2020),CA7
Enterocyte colon signature (Wang 2020),RPS24
Enterocyte colon signature (Wang 2020),RPL31
Enterocyte colon signature (Wang 2020),RPS4X
Enterocyte colon signature (Wang 2020),RPS19
Enterocyte colon signature (Wang 2020),RPL36A
Enterocyte colon signature (Wang 2020),ARL14
Enterocyte colon signature (Wang 2020),RPS5
Enterocyte colon signature (Wang 2020),RPL39
Enterocyte colon signature (Wang 2020),ISG15
Enterocyte colon signature (Wang 2020),RPS17
Enterocyte colon signature (Wang 2020),FABP1
Enterocyte colon signature (Wang 2020),ISG20
Enterocyte colon signature (Wang 2020),IFI27
Colon signature (Wang 2020),CDHR5
Colon signature (Wang 2020),PHGR1
Colon signature (Wang 2020),IL32
Colon signature (Wang 2020),SEPP1
Colon signature (Wang 2020),ANPEP
Colon signature (Wang 2020),GUCA2A
Colon signature (Wang 2020),CTSD
Colon signature (Wang 2020),AMN
Colon signature (Wang 2020),PRAP1
Colon signature (Wang 2020),MISP
Colon signature (Wang 2020),FABP1
Colon signature (Wang 2020),ADIRF
Colon signature (Wang 2020),AGPAT2
Colon signature (Wang 2020),CES2
Colon signature (Wang 2020),MT-CO1
Colon signature (Wang 2020),PCK1
Colon signature (Wang 2020),KRT19
Colon signature (Wang 2020),FTH1
Colon signature (Wang 2020),AOC1
Colon signature (Wang 2020),MALL
Colon signature (Wang 2020),SLC51B
Colon signature (Wang 2020),HLA-A
Colon signature (Wang 2020),FABP2
Colon signature (Wang 2020),FLJ22763
Colon signature (Wang 2020),MEP1A
Colon signature (Wang 2020),CYP3A5
Colon signature (Wang 2020),CST3
Colon signature (Wang 2020),ALDOB
Colon signature (Wang 2020),PRR13
Colon signature (Wang 2020),SMIM24
Colon signature (Wang 2020),DPEP1
Colon signature (Wang 2020),SULT1A1
Colon signature (Wang 2020),LINC01133
Colon signature (Wang 2020),MALAT1
Colon signature (Wang 2020),NEAT1
Colon signature (Wang 2020),ATP1A1
Colon signature (Wang 2020),SGK1
Colon signature (Wang 2020),HLA-DRB1
Colon signature (Wang 2020),HLA-DRA
Colon signature (Wang 2020),RBP2
Colon signature (Wang 2020),CDKN2B-AS1
Colon signature (Wang 2020),ACE
Colon signature (Wang 2020),TMIGD1
Colon signature (Wang 2020),PRSS3
Colon signature (Wang 2020),GUCA2B
Colon signature (Wang 2020),APOB
Colon signature (Wang 2020),B2M
Colon signature (Wang 2020),APOC3
Colon signature (Wang 2020),KHK
Colon signature (Wang 2020),APOA1
Colon signature (Wang 2020),RHOC
Colon signature (Wang 2020),FABP6
Colon signature (Wang 2020),CYP3A4
Colon signature (Wang 2020),CRIP1
Colon signature (Wang 2020),SLC6A19
Colon signature (Wang 2020),CDHR2
Colon signature (Wang 2020),SULT1A2
Colon signature (Wang 2020),TMEM37
Colon signature (Wang 2020),EDF1
Colon signature (Wang 2020),GLRX
Colon signature (Wang 2020),SERPINA1
Colon signature (Wang 2020),CD74
Colon signature (Wang 2020),APOA4
Colon signature (Wang 2020),MT-ND5
Colon signature (Wang 2020),MYO1A
Colon signature (Wang 2020),SLC7A9
Colon signature (Wang 2020),NAALADL1
Colon signature (Wang 2020),ESPN
Colon signature (Wang 2020),FTL
Colon signature (Wang 2020),KRT20
Colon signature (Wang 2020),VAMP8
Colon signature (Wang 2020),DGAT1
Colon signature (Wang 2020),TCN2
Colon signature (Wang 2020),SLC22A18
Colon signature (Wang 2020),REEP6
Colon signature (Wang 2020),C11orf86
Colon signature (Wang 2020),SLC5A1
Colon signature (Wang 2020),C2orf88
Colon signature (Wang 2020),SAT2
Colon signature (Wang 2020),CYBRD1
Colon signature (Wang 2020),SLC9A3R1
Colon signature (Wang 2020),DNASE1
Colon signature (Wang 2020),TM4SF20
Colon signature (Wang 2020),GPX4
Colon signature (Wang 2020),LGALS2
Colon signature (Wang 2020),MS4A8
Colon signature (Wang 2020),FUOM
Colon signature (Wang 2020),RARRES3
Colon signature (Wang 2020),ARL4A
Colon signature (Wang 2020),LDHA
Colon signature (Wang 2020),DEFA5
Colon signature (Wang 2020),TMBIM6
Colon signature (Wang 2020),XPNPEP2
Colon signature (Wang 2020),ABHD11-AS1
Colon signature (Wang 2020),HLA-C
Colon signature (Wang 2020),GSTA1
Colon signature (Wang 2020),PCK2
Colon signature (Wang 2020),ASS1
Colon signature (Wang 2020),EZR
Colon signature (Wang 2020),PTGR1
Colon signature (Wang 2020),CBR1
Colon signature (Wang 2020),C19orf33
Colon signature (Wang 2020),BLOC1S1
Colon signature (Wang 2020),BIRC3
Colon signature (Wang 2020),ENPEP
Colon signature (Wang 2020),TMEM220
Colon signature (Wang 2020),TMEM176A
Colon signature (Wang 2020),IFI27
Colon signature (Wang 2020),MGAM
Colon signature (Wang 2020),CYB5A
Colon signature (Wang 2020),SLC26A3
Colon signature (Wang 2020),SLC15A1
Colon signature (Wang 2020),MTTP
Colon signature (Wang 2020),PMP22
Colon signature (Wang 2020),CNDP2
Colon signature (Wang 2020),PEPD
Colon signature (Wang 2020),REG1B
Colon signature (Wang 2020),HEBP1
Colon signature (Wang 2020),CREB3L3
Colon signature (Wang 2020),HPGD
Colon signature (Wang 2020),AKR7A3
Colon signature (Wang 2020),FAM3B
Colon signature (Wang 2020),SLC39A5
Colon signature (Wang 2020),CFDP1
Colon signature (Wang 2020),FBP1
Colon signature (Wang 2020),SDCBP2
Colon signature (Wang 2020),ATOX1
Colon signature (Wang 2020),ACAA1
Colon signature (Wang 2020),HLA-DRB5
Colon signature (Wang 2020),ISG15
Colon signature (Wang 2020),DHRS7
Colon signature (Wang 2020),UBC
Colon signature (Wang 2020),AADAC
Colon signature (Wang 2020),MYL12B
Colon signature (Wang 2020),OAT
Colon signature (Wang 2020),GDA
Colon signature (Wang 2020),SEMA3B
Colon signature (Wang 2020),MPST
Colon signature (Wang 2020),SI
Colon signature (Wang 2020),HLA-DQB1
Colon signature (Wang 2020),CYP2D6
Colon signature (Wang 2020),MME
Colon signature (Wang 2020),TMEM120A
Colon signature (Wang 2020),CLDN3
Colon signature (Wang 2020),ALPI
Colon signature (Wang 2020),TM4SF5
Colon signature (Wang 2020),BLVRB
Colon signature (Wang 2020),SAT1
Colon signature (Wang 2020),CPO
Colon signature (Wang 2020),S100A14
Colon signature (Wang 2020),SMPDL3A
Colon signature (Wang 2020),PDK4
Colon signature (Wang 2020),SLC7A7
Colon signature (Wang 2020),FCGRT
Colon signature (Wang 2020),CLDN4
Colon signature (Wang 2020),SLC10A2
Colon signature (Wang 2020),FAM132A
Colon signature (Wang 2020),CDKN1A
Colon signature (Wang 2020),CIDEB
Colon signature (Wang 2020),PDZK1
Colon signature (Wang 2020),TDP2
Colon signature (Wang 2020),DHRS11
Colon signature (Wang 2020),KRT8
Colon signature (Wang 2020),MUC17
Colon signature (Wang 2020),MIR194-2HG
Colon signature (Wang 2020),CHP2
Colon signature (Wang 2020),MS4A10
Colon signature (Wang 2020),AQP3
Colon signature (Wang 2020),NAPRT
Colon signature (Wang 2020),SLC5A12
Colon signature (Wang 2020),HSD17B11
Colon signature (Wang 2020),ANXA4
Colon signature (Wang 2020),MAF
Colon signature (Wang 2020),CLDN15
Colon signature (Wang 2020),ZFP36
Colon signature (Wang 2020),PBLD
Colon signature (Wang 2020),ACE2
Colon signature (Wang 2020),AKR1A1
Colon signature (Wang 2020),HHLA2
Colon signature (Wang 2020),PLAC8
Colon signature (Wang 2020),SLC6A8
Colon signature (Wang 2020),MT-ND2
Colon signature (Wang 2020),CMBL
Colon signature (Wang 2020),PSME2
Colon signature (Wang 2020),HSD17B2
Colon signature (Wang 2020),MDK
Colon signature (Wang 2020),SCIN
Colon signature (Wang 2020),MVP
Colon signature (Wang 2020),TMEM176B
Colon signature (Wang 2020),GUK1
Colon signature (Wang 2020),LGALS3BP
Colon signature (Wang 2020),NR1H4
Colon signature (Wang 2020),RTN4
Colon signature (Wang 2020),FBXW5
Colon signature (Wang 2020),SLC51A
Colon signature (Wang 2020),MYH14
Colon signature (Wang 2020),SPINT1
Colon signature (Wang 2020),LEAP2
Colon signature (Wang 2020),CD68
